Year;st;State; y90 ; y95 ; y99 ; y995 ; y999 ; y9999 
1935;42;South Dakota; 17.004 ; 17.828 ; 51.877 ; 66.738 ; 137.405 ; 351.734 
1935;43;Tennessee; 16.555 ; 17.804 ; 61.309 ; 83.062 ; 200.287 ; 630.281 
1935;44;Texas; 17.076 ; 18.105 ; 72.693 ; 99.484 ; 235.363 ; 840.083 
1935;45;Utah; 17.675 ; 25.840 ; 68.682 ; 97.882 ; 234.070 ; 616.072 
1935;46;Vermont; 17.792 ; 26.223 ; 71.628 ; 101.167 ; 222.694 ; 621.070 
1935;47;Virginia; 17.533 ; 21.460 ; 71.317 ; 95.276 ; 234.479 ; 921.355 
1935;48;Washington; 17.909 ; 36.582 ; 82.039 ; 104.992 ; 215.027 ; 717.341 
1935;49;West Virginia; 17.481 ; 19.216 ; 66.385 ; 88.621 ; 218.024 ; 671.775 
1935;50;Wisconsin; 17.924 ; 26.478 ; 67.198 ; 98.782 ; 235.411 ; 732.212 
1935;51;Wyoming; 17.978 ; 30.754 ; 74.210 ; 105.441 ; 208.048 ; 500.279 
1936;0;United States; 36.941 ; 54.563 ; 131.109 ; 210.468 ; 616.581 ; 2.244.016 
1936;1;Alabama; 16.146 ; 17.409 ; 55.148 ; 75.637 ; 196.530 ; 645.089 
1936;3;Arizona; 17.695 ; 37.306 ; 84.910 ; 113.767 ; 253.820 ; 888.071 
1936;4;Arkansas; 15.659 ; 17.093 ; 49.817 ; 70.160 ; 185.167 ; 569.802 
1936;5;California; 26.679 ; 50.967 ; 124.591 ; 191.671 ; 537.537 ; 1.677.087 
1936;6;Colorado; 17.766 ; 35.063 ; 97.336 ; 148.936 ; 413.598 ; 1.426.632 
1936;7;Connecticut; 28.071 ; 52.361 ; 163.315 ; 276.167 ; 833.430 ; 2.821.463 
1936;8;Delaware; 24.486 ; 52.473 ; 196.083 ; 374.414 ; 1.751.183 ; 14.858.816 
1936;9;District of Columbia; 58.982 ; 81.293 ; 185.424 ; 294.915 ; 758.465 ; 2.440.167 
1936;10;Florida; 17.268 ; 22.347 ; 96.416 ; 154.219 ; 441.993 ; 1.839.117 
1936;11;Georgia; 16.686 ; 17.745 ; 66.230 ; 100.075 ; 281.117 ; 941.590 
1936;13;Idaho; 17.694 ; 27.682 ; 76.430 ; 99.396 ; 185.580 ; 494.858 
1936;14;Illinois; 23.875 ; 49.407 ; 129.896 ; 210.783 ; 601.469 ; 1.934.073 
1936;15;Indiana; 17.629 ; 25.702 ; 72.374 ; 114.766 ; 316.569 ; 1.050.427 
1936;16;Iowa; 17.271 ; 20.343 ; 62.968 ; 91.298 ; 225.376 ; 692.870 
1936;17;Kansas; 17.181 ; 20.583 ; 71.653 ; 100.435 ; 237.213 ; 713.715 
1936;18;Kentucky; 16.614 ; 17.712 ; 64.104 ; 95.925 ; 258.187 ; 862.527 
1936;19;Louisiana; 16.903 ; 17.877 ; 75.163 ; 110.250 ; 281.002 ; 1.055.787 
1936;20;Maine; 17.767 ; 26.742 ; 89.693 ; 139.288 ; 373.279 ; 1.356.795 
1936;21;Maryland; 31.380 ; 56.880 ; 138.000 ; 217.221 ; 604.454 ; 1.923.615 
1936;22;Massachusetts; 29.437 ; 51.742 ; 146.564 ; 241.422 ; 680.762 ; 1.981.067 
1936;23;Michigan; 21.439 ; 45.513 ; 104.803 ; 168.717 ; 506.709 ; 1.887.823 
1936;24;Minnesota; 17.725 ; 29.673 ; 90.300 ; 142.086 ; 396.981 ; 1.273.976 
1936;25;Mississippi; 15.443 ; 16.968 ; 41.515 ; 62.688 ; 158.465 ; 513.323 
1936;26;Missouri; 17.632 ; 30.929 ; 91.373 ; 146.375 ; 419.811 ; 1.321.783 
1936;27;Montana; 17.893 ; 40.209 ; 82.419 ; 110.142 ; 239.961 ; 637.244 
1936;28;Nebraska; 17.339 ; 24.232 ; 73.501 ; 108.641 ; 259.757 ; 787.936 
1936;29;Nevada; 31.948 ; 54.657 ; 118.862 ; 177.699 ; 534.986 ; 2.192.326 
1936;30;New Hampshire; 17.867 ; 33.942 ; 93.214 ; 144.331 ; 387.824 ; 1.623.805 
1936;31;New Jersey; 29.720 ; 54.575 ; 134.929 ; 211.291 ; 578.875 ; 1.809.924 
1936;32;New Mexico; 17.223 ; 24.152 ; 75.324 ; 102.413 ; 208.636 ; 646.707 
1936;33;New York; 34.151 ; 55.904 ; 170.052 ; 290.140 ; 872.743 ; 3.167.384 
1936;34;North Carolina; 16.888 ; 17.678 ; 57.877 ; 86.098 ; 246.338 ; 990.110 
1936;35;North Dakota; 16.206 ; 17.636 ; 53.861 ; 68.261 ; 143.688 ; 386.642 
1936;36;Ohio; 17.970 ; 43.031 ; 102.685 ; 164.550 ; 457.253 ; 1.531.548 
1936;37;Oklahoma; 16.798 ; 17.916 ; 69.826 ; 102.121 ; 279.890 ; 955.555 
1936;38;Oregon; 17.706 ; 28.694 ; 81.889 ; 123.377 ; 308.960 ; 791.789 
1936;39;Pennsylvania; 21.036 ; 44.294 ; 111.430 ; 178.939 ; 524.190 ; 1.808.571 
1936;40;Rhode Island; 23.385 ; 47.419 ; 135.071 ; 224.016 ; 674.927 ; 2.467.850 
1936;41;South Carolina; 16.373 ; 17.461 ; 51.650 ; 73.408 ; 180.052 ; 534.771 
1936;42;South Dakota; 15.896 ; 17.501 ; 53.271 ; 70.800 ; 148.106 ; 391.314 
1936;43;Tennessee; 16.710 ; 17.770 ; 69.287 ; 97.712 ; 269.472 ; 887.087 
1936;44;Texas; 17.221 ; 24.721 ; 84.807 ; 118.859 ; 333.581 ; 1.056.086 
1936;45;Utah; 17.730 ; 30.761 ; 77.035 ; 118.013 ; 313.111 ; 894.974 
1936;46;Vermont; 17.775 ; 30.595 ; 79.817 ; 121.003 ; 301.452 ; 863.670 
1936;47;Virginia; 17.531 ; 28.335 ; 78.490 ; 113.996 ; 307.350 ; 1.123.797 
1936;48;Washington; 19.053 ; 45.186 ; 92.264 ; 122.640 ; 293.320 ; 959.978 
1936;49;West Virginia; 17.605 ; 26.341 ; 74.351 ; 108.444 ; 295.640 ; 931.800 
1936;50;Wisconsin; 17.877 ; 30.290 ; 79.818 ; 123.770 ; 313.715 ; 1.123.526 
1936;51;Wyoming; 17.926 ; 39.285 ; 84.724 ; 115.440 ; 255.188 ; 689.344 
1937;0;United States; 38.722 ; 52.679 ; 126.077 ; 197.332 ; 552.150 ; 1.950.888 
1937;1;Alabama; 15.836 ; 16.996 ; 57.308 ; 79.314 ; 203.232 ; 657.950 
1937;3;Arizona; 17.304 ; 43.366 ; 85.607 ; 113.343 ; 266.794 ; 736.396 
1937;4;Arkansas; 15.337 ; 16.614 ; 49.437 ; 67.481 ; 168.638 ; 513.972 
1937;5;California; 30.540 ; 52.869 ; 119.390 ; 180.227 ; 489.334 ; 1.560.396 
1937;6;Colorado; 17.199 ; 37.543 ; 94.326 ; 140.396 ; 361.510 ; 1.327.497 
1937;7;Connecticut; 32.104 ; 53.193 ; 159.987 ; 265.507 ; 770.779 ; 2.680.483 
1937;8;Delaware; 30.015 ; 53.879 ; 190.741 ; 370.171 ; 1.786.320 ; 12.398.259 
1937;9;District of Columbia; 57.159 ; 76.835 ; 173.511 ; 272.011 ; 693.958 ; 2.101.100 
1937;10;Florida; 16.857 ; 28.570 ; 100.014 ; 159.212 ; 470.893 ; 1.871.153 
1937;11;Georgia; 16.277 ; 17.244 ; 69.379 ; 98.655 ; 267.593 ; 871.213 
1937;13;Idaho; 17.003 ; 28.333 ; 71.869 ; 91.904 ; 165.664 ; 465.322 
1937;14;Illinois; 29.402 ; 51.280 ; 127.244 ; 202.402 ; 548.980 ; 1.719.834 
1937;15;Indiana; 17.225 ; 32.584 ; 76.125 ; 115.460 ; 311.700 ; 1.027.558 
1937;16;Iowa; 17.106 ; 21.377 ; 63.226 ; 88.752 ; 210.709 ; 681.545 
1937;17;Kansas; 16.830 ; 22.486 ; 67.471 ; 96.470 ; 230.635 ; 738.531 
1937;18;Kentucky; 16.491 ; 17.235 ; 64.645 ; 91.667 ; 236.803 ; 758.605 
1937;19;Louisiana; 16.553 ; 21.841 ; 78.554 ; 109.271 ; 279.589 ; 885.453 
1937;20;Maine; 17.182 ; 29.546 ; 86.262 ; 133.470 ; 360.163 ; 1.248.522 
1937;21;Maryland; 39.958 ; 59.536 ; 134.226 ; 207.308 ; 553.673 ; 1.771.457 
1937;22;Massachusetts; 33.628 ; 53.163 ; 136.905 ; 222.651 ; 599.575 ; 1.762.513 
1937;23;Michigan; 27.218 ; 46.620 ; 103.678 ; 161.563 ; 464.879 ; 1.732.433 
1937;24;Minnesota; 17.280 ; 33.355 ; 83.247 ; 126.287 ; 340.542 ; 1.118.457 
1937;25;Mississippi; 14.893 ; 16.396 ; 41.452 ; 58.720 ; 148.787 ; 486.229 
1937;26;Missouri; 17.158 ; 33.578 ; 87.965 ; 139.262 ; 390.097 ; 1.237.641 
1937;27;Montana; 23.071 ; 43.848 ; 76.051 ; 102.850 ; 211.658 ; 617.915 
1937;28;Nebraska; 16.846 ; 25.180 ; 71.462 ; 100.562 ; 246.253 ; 715.154 
1937;29;Nevada; 37.120 ; 55.202 ; 116.356 ; 190.532 ; 610.754 ; 2.589.953 
1937;30;New Hampshire; 17.297 ; 36.710 ; 91.352 ; 141.269 ; 371.968 ; 1.519.527 
1937;31;New Jersey; 33.672 ; 54.786 ; 130.873 ; 200.074 ; 523.171 ; 1.736.551 
1937;32;New Mexico; 16.811 ; 30.105 ; 74.354 ; 103.308 ; 224.462 ; 709.212 
1937;33;New York; 35.888 ; 55.087 ; 152.933 ; 249.504 ; 724.646 ; 2.677.634 
1937;34;North Carolina; 16.531 ; 17.162 ; 58.657 ; 89.693 ; 246.939 ; 973.455 
1937;35;North Dakota; 16.518 ; 17.205 ; 53.830 ; 69.340 ; 140.095 ; 343.899 
1937;36;Ohio; 21.747 ; 45.749 ; 103.345 ; 162.561 ; 450.720 ; 1.446.129 
1937;37;Oklahoma; 16.568 ; 20.276 ; 71.356 ; 104.189 ; 289.449 ; 1.002.351 
1937;38;Oregon; 17.288 ; 34.506 ; 81.178 ; 118.305 ; 281.086 ; 724.671 
1937;39;Pennsylvania; 27.627 ; 49.038 ; 108.988 ; 171.860 ; 479.258 ; 1.661.224 
1937;40;Rhode Island; 25.473 ; 47.533 ; 126.879 ; 206.848 ; 623.371 ; 2.357.922 
1937;41;South Carolina; 16.013 ; 16.971 ; 53.031 ; 73.517 ; 179.326 ; 544.316 
1937;42;South Dakota; 16.251 ; 17.115 ; 50.710 ; 66.333 ; 136.001 ; 351.439 
1937;43;Tennessee; 16.457 ; 17.879 ; 68.723 ; 96.766 ; 259.157 ; 815.503 
1937;44;Texas; 16.916 ; 35.801 ; 88.831 ; 123.795 ; 345.306 ; 1.128.072 
1937;45;Utah; 17.178 ; 38.209 ; 78.477 ; 117.418 ; 290.737 ; 858.442 
1937;46;Vermont; 17.248 ; 33.109 ; 80.234 ; 120.369 ; 298.364 ; 867.454 
1937;47;Virginia; 17.074 ; 31.630 ; 79.300 ; 112.902 ; 296.725 ; 1.094.171 
1937;48;Washington; 21.561 ; 45.630 ; 90.799 ; 118.724 ; 286.835 ; 953.526 
1937;49;West Virginia; 17.160 ; 32.042 ; 73.405 ; 106.441 ; 283.412 ; 952.607 
1937;50;Wisconsin; 18.875 ; 35.594 ; 82.333 ; 123.251 ; 314.942 ; 1.074.902 
1937;51;Wyoming; 20.303 ; 44.034 ; 85.962 ; 122.844 ; 264.312 ; 678.786 
1938;0;United States; 37.858 ; 51.085 ; 114.530 ; 171.917 ; 445.695 ; 1.669.411 
1938;1;Alabama; 15.828 ; 17.211 ; 55.398 ; 73.624 ; 171.579 ; 496.053 
1938;3;Arizona; 17.573 ; 41.143 ; 77.967 ; 102.080 ; 216.914 ; 690.594 
1938;4;Arkansas; 15.243 ; 16.812 ; 49.770 ; 65.230 ; 154.724 ; 484.156 
1938;5;California; 30.173 ; 51.534 ; 106.706 ; 149.379 ; 395.312 ; 1.331.285 
1938;6;Colorado; 17.436 ; 32.643 ; 81.301 ; 117.842 ; 273.542 ; 1.021.684 
1938;7;Connecticut; 30.951 ; 52.066 ; 130.680 ; 204.048 ; 544.105 ; 1.925.560 
1938;8;Delaware; 28.105 ; 52.154 ; 154.515 ; 260.247 ; 1.151.035 ; 8.349.517 
1938;9;District of Columbia; 56.604 ; 73.690 ; 159.501 ; 236.414 ; 570.172 ; 1.734.841 
1938;10;Florida; 17.177 ; 28.425 ; 87.390 ; 135.940 ; 369.361 ; 1.518.618 
1938;11;Georgia; 16.427 ; 17.561 ; 68.108 ; 91.351 ; 223.027 ; 719.241 
1938;13;Idaho; 17.239 ; 21.846 ; 64.832 ; 80.992 ; 130.415 ; 353.466 
1938;14;Illinois; 27.569 ; 50.293 ; 112.743 ; 171.081 ; 430.387 ; 1.402.003 
1938;15;Indiana; 17.384 ; 28.283 ; 68.978 ; 101.807 ; 256.089 ; 813.983 
1938;16;Iowa; 17.260 ; 22.095 ; 59.460 ; 84.089 ; 188.703 ; 521.467 
1938;17;Kansas; 16.946 ; 20.691 ; 60.466 ; 83.982 ; 183.496 ; 562.246 
1938;18;Kentucky; 16.475 ; 17.547 ; 60.788 ; 84.813 ; 201.574 ; 588.605 
1938;19;Louisiana; 16.899 ; 23.601 ; 77.111 ; 104.148 ; 246.369 ; 787.206 
1938;20;Maine; 17.362 ; 27.027 ; 77.438 ; 113.711 ; 293.064 ; 939.540 
1938;21;Maryland; 37.474 ; 57.271 ; 122.288 ; 179.890 ; 455.013 ; 1.348.739 
1938;22;Massachusetts; 28.531 ; 49.438 ; 113.640 ; 172.924 ; 416.056 ; 1.098.924 
1938;23;Michigan; 22.303 ; 44.934 ; 87.260 ; 128.669 ; 333.129 ; 1.212.509 
1938;24;Minnesota; 17.563 ; 33.007 ; 75.865 ; 112.206 ; 279.483 ; 878.668 
1938;25;Mississippi; 14.694 ; 16.568 ; 45.454 ; 59.214 ; 135.321 ; 414.024 
1938;26;Missouri; 17.417 ; 32.188 ; 79.691 ; 122.527 ; 315.022 ; 1.037.313 
1938;27;Montana; 19.821 ; 43.493 ; 73.123 ; 95.967 ; 190.644 ; 552.941 
1938;28;Nebraska; 17.095 ; 24.117 ; 68.476 ; 92.356 ; 218.052 ; 629.855 
1938;29;Nevada; 34.655 ; 53.325 ; 103.821 ; 140.923 ; 433.671 ; 2.100.138 
1938;30;New Hampshire; 17.589 ; 35.420 ; 82.076 ; 121.417 ; 289.800 ; 1.071.553 
1938;31;New Jersey; 32.962 ; 53.651 ; 119.555 ; 173.415 ; 410.207 ; 1.275.620 
1938;32;New Mexico; 17.021 ; 28.493 ; 71.782 ; 94.974 ; 185.373 ; 589.102 
1938;33;New York; 34.444 ; 53.563 ; 131.598 ; 204.043 ; 533.621 ; 1.834.376 
1938;34;North Carolina; 16.624 ; 17.447 ; 57.599 ; 81.158 ; 211.906 ; 773.502 
1938;35;North Dakota; 16.456 ; 17.474 ; 53.348 ; 67.677 ; 129.406 ; 287.036 
1938;36;Ohio; 19.185 ; 43.187 ; 88.974 ; 133.186 ; 337.892 ; 1.072.060 
1938;37;Oklahoma; 16.735 ; 19.135 ; 66.012 ; 93.585 ; 230.185 ; 776.097 
1938;38;Oregon; 12.037 ; 33.576 ; 72.662 ; 104.544 ; 241.488 ; 641.439 
1938;39;Pennsylvania; 23.325 ; 46.704 ; 94.110 ; 141.028 ; 364.194 ; 1.203.404 
1938;40;Rhode Island; 22.410 ; 45.738 ; 103.299 ; 159.496 ; 420.878 ; 1.350.817 
1938;41;South Carolina; 16.084 ; 17.241 ; 52.189 ; 69.006 ; 148.495 ; 439.229 
1938;42;South Dakota; 16.522 ; 17.448 ; 50.846 ; 65.934 ; 133.136 ; 333.936 
1938;43;Tennessee; 16.457 ; 17.628 ; 66.611 ; 91.587 ; 220.035 ; 736.176 
1938;44;Texas; 17.234 ; 35.146 ; 83.558 ; 112.670 ; 290.079 ; 1.013.850 
1938;45;Utah; 17.458 ; 34.269 ; 72.106 ; 102.007 ; 241.432 ; 657.363 
1938;46;Vermont; 17.542 ; 32.345 ; 73.716 ; 104.182 ; 232.922 ; 612.698 
1938;47;Virginia; 17.325 ; 31.021 ; 77.216 ; 105.075 ; 253.513 ; 856.924 
1938;48;Washington; 20.682 ; 44.366 ; 81.245 ; 103.809 ; 207.685 ; 635.903 
1938;49;West Virginia; 17.270 ; 27.245 ; 68.823 ; 93.253 ; 220.666 ; 672.115 
1938;50;Wisconsin; 16.697 ; 33.378 ; 73.957 ; 105.527 ; 250.559 ; 797.046 
1938;51;Wyoming; 18.101 ; 42.104 ; 79.770 ; 112.470 ; 236.524 ; 581.714 
1939;0;United States; 42.726 ; 57.349 ; 125.607 ; 189.221 ; 496.335 ; 1.748.259 
1939;1;Alabama; 16.231 ; 17.701 ; 62.040 ; 84.087 ; 193.399 ; 609.558 
1939;3;Arizona; 24.185 ; 45.057 ; 82.750 ; 109.954 ; 229.863 ; 722.906 
1939;4;Arkansas; 15.781 ; 17.245 ; 54.098 ; 72.526 ; 178.884 ; 524.236 
1939;5;California; 37.945 ; 57.449 ; 112.322 ; 158.247 ; 413.306 ; 1.307.280 
1939;6;Colorado; 18.317 ; 42.779 ; 89.132 ; 126.786 ; 304.924 ; 1.109.519 
1939;7;Connecticut; 41.043 ; 57.997 ; 151.503 ; 243.245 ; 666.653 ; 2.042.317 
1939;8;Delaware; 35.657 ; 56.942 ; 181.327 ; 334.347 ; 1.855.879 ; 13.598.924 
1939;9;District of Columbia; 60.101 ; 79.749 ; 166.535 ; 248.544 ; 608.856 ; 1.775.293 
1939;10;Florida; 17.663 ; 37.825 ; 99.308 ; 151.518 ; 411.513 ; 1.472.535 
1939;11;Georgia; 16.889 ; 23.087 ; 74.805 ; 102.207 ; 257.235 ; 842.109 
1939;13;Idaho; 17.604 ; 24.853 ; 69.924 ; 88.435 ; 151.375 ; 417.988 
1939;14;Illinois; 36.993 ; 55.235 ; 124.778 ; 190.919 ; 485.837 ; 1.516.509 
1939;15;Indiana; 17.868 ; 38.946 ; 79.742 ; 114.942 ; 291.806 ; 971.533 
1939;16;Iowa; 17.665 ; 28.383 ; 69.532 ; 94.496 ; 214.124 ; 586.916 
1939;17;Kansas; 17.230 ; 26.692 ; 69.520 ; 88.834 ; 194.569 ; 560.796 
1939;18;Kentucky; 16.887 ; 20.249 ; 62.619 ; 89.141 ; 214.772 ; 701.337 
1939;19;Louisiana; 17.329 ; 30.943 ; 84.757 ; 113.009 ; 273.167 ; 812.068 
1939;20;Maine; 17.787 ; 32.789 ; 85.735 ; 127.352 ; 320.650 ; 1.023.328 
1939;21;Maryland; 45.615 ; 64.757 ; 129.729 ; 194.416 ; 501.252 ; 1.472.764 
1939;22;Massachusetts; 39.568 ; 55.242 ; 129.790 ; 203.166 ; 515.803 ; 1.413.235 
1939;23;Michigan; 28.619 ; 50.020 ; 99.396 ; 148.421 ; 394.363 ; 1.466.714 
1939;24;Minnesota; 19.624 ; 39.589 ; 83.115 ; 121.801 ; 301.585 ; 970.073 
1939;25;Mississippi; 15.027 ; 16.973 ; 51.205 ; 67.920 ; 155.378 ; 443.883 
1939;26;Missouri; 17.816 ; 38.379 ; 89.472 ; 136.295 ; 355.038 ; 1.140.472 
1939;27;Montana; 27.575 ; 47.561 ; 83.394 ; 111.593 ; 221.556 ; 600.300 
1939;28;Nebraska; 17.496 ; 31.653 ; 75.492 ; 103.693 ; 238.012 ; 642.424 
1939;29;Nevada; 39.902 ; 57.035 ; 112.191 ; 171.162 ; 583.999 ; 2.415.170 
1939;30;New Hampshire; 20.386 ; 42.018 ; 92.236 ; 136.023 ; 341.623 ; 1.247.200 
1939;31;New Jersey; 45.222 ; 58.214 ; 130.510 ; 193.014 ; 462.423 ; 1.405.555 
1939;32;New Mexico; 17.509 ; 35.375 ; 77.463 ; 102.632 ; 204.376 ; 680.168 
1939;33;New York; 45.458 ; 58.259 ; 144.817 ; 224.954 ; 597.871 ; 2.057.108 
1939;34;North Carolina; 17.093 ; 17.831 ; 60.355 ; 89.826 ; 238.734 ; 854.509 
1939;35;North Dakota; 17.082 ; 18.300 ; 56.238 ; 71.155 ; 141.991 ; 316.822 
1939;36;Ohio; 25.640 ; 48.560 ; 99.959 ; 150.983 ; 390.015 ; 1.285.789 
1939;37;Oklahoma; 17.058 ; 25.688 ; 71.103 ; 95.160 ; 224.586 ; 706.483 
1939;38;Oregon; 21.534 ; 40.454 ; 83.218 ; 117.181 ; 266.203 ; 711.173 
1939;39;Pennsylvania; 27.172 ; 47.563 ; 104.428 ; 159.280 ; 418.001 ; 1.400.371 
1939;40;Rhode Island; 29.677 ; 49.812 ; 119.812 ; 186.283 ; 529.366 ; 1.820.587 
1939;41;South Carolina; 16.682 ; 17.694 ; 57.379 ; 76.702 ; 172.315 ; 551.435 
1939;42;South Dakota; 17.038 ; 17.884 ; 55.128 ; 71.774 ; 149.030 ; 413.626 
1939;43;Tennessee; 16.909 ; 24.260 ; 74.377 ; 100.713 ; 248.908 ; 830.006 
1939;44;Texas; 17.642 ; 40.468 ; 86.951 ; 114.934 ; 292.621 ; 933.799 
1939;45;Utah; 17.630 ; 39.633 ; 76.110 ; 110.660 ; 257.999 ; 719.737 
1939;46;Vermont; 18.772 ; 42.163 ; 82.688 ; 114.445 ; 266.260 ; 824.063 
1939;47;Virginia; 17.766 ; 39.064 ; 84.428 ; 118.207 ; 283.223 ; 923.152 
1939;48;Washington; 24.069 ; 46.698 ; 85.257 ; 108.875 ; 228.835 ; 744.512 
1939;49;West Virginia; 17.770 ; 35.389 ; 75.655 ; 102.384 ; 246.123 ; 724.336 
1939;50;Wisconsin; 22.246 ; 41.336 ; 82.628 ; 116.232 ; 281.670 ; 907.037 
1939;51;Wyoming; 22.233 ; 45.009 ; 89.553 ; 125.219 ; 267.511 ; 760.835 
1940;0;United States; 47.262 ; 56.647 ; 131.202 ; 203.793 ; 533.675 ; 1.884.439 
1940;1;Alabama; 17.025 ; 35.350 ; 59.650 ; 90.518 ; 227.542 ; 731.645 
1940;3;Arizona; 36.171 ; 46.983 ; 84.495 ; 109.884 ; 250.973 ; 706.734 
1940;4;Arkansas; 16.074 ; 19.270 ; 54.819 ; 75.564 ; 193.279 ; 579.262 
1940;5;California; 44.279 ; 56.356 ; 113.862 ; 166.884 ; 427.585 ; 1.338.724 
1940;6;Colorado; 36.701 ; 47.650 ; 90.061 ; 128.669 ; 319.447 ; 1.114.737 
1940;7;Connecticut; 47.128 ; 60.277 ; 164.195 ; 264.790 ; 733.658 ; 2.228.362 
1940;8;Delaware; 45.278 ; 58.936 ; 197.177 ; 343.934 ; 1.871.029 ; 15.132.646 
1940;9;District of Columbia; 57.699 ; 78.086 ; 173.109 ; 262.054 ; 644.443 ; 1.864.310 
1940;10;Florida; 28.909 ; 45.287 ; 107.013 ; 165.169 ; 444.616 ; 1.706.987 
1940;11;Georgia; 15.014 ; 38.713 ; 75.458 ; 112.259 ; 294.683 ; 924.051 
1940;13;Idaho; 27.805 ; 40.111 ; 67.011 ; 88.611 ; 172.525 ; 442.443 
1940;14;Illinois; 45.866 ; 58.058 ; 132.687 ; 206.449 ; 522.696 ; 1.668.295 
1940;15;Indiana; 37.077 ; 45.555 ; 83.097 ; 124.167 ; 319.413 ; 1.028.367 
1940;16;Iowa; 29.641 ; 40.007 ; 70.776 ; 101.521 ; 233.233 ; 611.787 
1940;17;Kansas; 23.871 ; 38.092 ; 68.503 ; 94.000 ; 215.009 ; 647.179 
1940;18;Kentucky; 18.366 ; 37.872 ; 70.717 ; 94.823 ; 235.579 ; 758.149 
1940;19;Louisiana; 21.804 ; 41.453 ; 81.923 ; 111.281 ; 273.703 ; 861.556 
1940;20;Maine; 29.153 ; 42.176 ; 88.088 ; 131.360 ; 330.547 ; 1.067.381 
1940;21;Maryland; 46.118 ; 59.396 ; 135.393 ; 205.362 ; 519.563 ; 1.614.925 
1940;22;Massachusetts; 45.057 ; 57.099 ; 135.014 ; 211.002 ; 540.627 ; 1.533.882 
1940;23;Michigan; 45.343 ; 55.042 ; 109.855 ; 169.122 ; 458.042 ; 1.660.499 
1940;24;Minnesota; 36.613 ; 44.271 ; 85.055 ; 125.765 ; 313.370 ; 997.929 
1940;25;Mississippi; 15.344 ; 17.541 ; 53.430 ; 71.371 ; 172.611 ; 496.647 
1940;26;Missouri; 32.237 ; 43.990 ; 92.364 ; 140.624 ; 366.708 ; 1.197.902 
1940;27;Montana; 38.040 ; 47.888 ; 86.970 ; 120.345 ; 249.887 ; 587.482 
1940;28;Nebraska; 27.823 ; 41.830 ; 75.840 ; 110.167 ; 257.609 ; 709.763 
1940;29;Nevada; 46.297 ; 57.840 ; 121.901 ; 180.202 ; 611.920 ; 2.964.583 
1940;30;New Hampshire; 36.694 ; 46.052 ; 93.444 ; 140.130 ; 342.612 ; 1.256.726 
1940;31;New Jersey; 47.085 ; 58.757 ; 138.284 ; 204.536 ; 487.317 ; 1.527.772 
1940;32;New Mexico; 24.886 ; 42.353 ; 76.496 ; 102.940 ; 230.828 ; 733.378 
1940;33;New York; 46.528 ; 57.654 ; 149.766 ; 234.267 ; 617.137 ; 2.103.423 
1940;34;North Carolina; 17.324 ; 32.858 ; 65.254 ; 96.947 ; 257.314 ; 901.429 
1940;35;North Dakota; 25.030 ; 38.117 ; 63.116 ; 76.738 ; 153.638 ; 366.156 
1940;36;Ohio; 42.225 ; 51.644 ; 108.697 ; 167.229 ; 436.779 ; 1.444.462 
1940;37;Oklahoma; 16.974 ; 37.394 ; 69.902 ; 99.825 ; 238.255 ; 826.296 
1940;38;Oregon; 35.565 ; 44.407 ; 88.985 ; 128.965 ; 300.577 ; 863.873 
1940;39;Pennsylvania; 40.682 ; 52.076 ; 110.812 ; 171.444 ; 456.999 ; 1.498.386 
1940;40;Rhode Island; 41.031 ; 52.529 ; 125.277 ; 199.017 ; 565.849 ; 2.013.419 
1940;41;South Carolina; 17.188 ; 28.041 ; 58.046 ; 81.225 ; 191.714 ; 584.421 
1940;42;South Dakota; 18.164 ; 33.595 ; 55.506 ; 73.619 ; 164.212 ; 404.551 
1940;43;Tennessee; 18.127 ; 39.461 ; 73.470 ; 107.904 ; 277.473 ; 916.776 
1940;44;Texas; 32.545 ; 45.389 ; 86.990 ; 119.238 ; 316.704 ; 1.003.851 
1940;45;Utah; 33.689 ; 44.355 ; 78.589 ; 115.103 ; 270.777 ; 732.397 
1940;46;Vermont; 35.697 ; 44.841 ; 84.775 ; 123.959 ; 293.772 ; 1.238.947 
1940;47;Virginia; 34.382 ; 47.423 ; 87.908 ; 128.359 ; 310.183 ; 1.031.248 
1940;48;Washington; 39.337 ; 49.241 ; 90.153 ; 119.494 ; 287.257 ; 875.556 
1940;49;West Virginia; 33.147 ; 45.233 ; 77.375 ; 108.036 ; 266.052 ; 719.672 
1940;50;Wisconsin; 36.690 ; 45.115 ; 85.507 ; 124.576 ; 310.955 ; 996.115 
1940;51;Wyoming; 38.934 ; 49.124 ; 97.136 ; 140.636 ; 299.273 ; 704.179 
1941;0;United States; 48.795 ; 61.548 ; 143.163 ; 226.100 ; 603.536 ; 2.178.544 
1941;1;Alabama; 12.613 ; 33.464 ; 71.634 ; 107.976 ; 298.963 ; 983.915 
1941;3;Arizona; 33.812 ; 45.647 ; 86.593 ; 128.902 ; 311.694 ; 870.910 
1941;4;Arkansas; 12.491 ; 31.300 ; 65.469 ; 102.136 ; 285.902 ; 833.297 
1941;5;California; 45.395 ; 58.706 ; 123.316 ; 189.722 ; 490.116 ; 1.538.671 
1941;6;Colorado; 33.391 ; 45.866 ; 97.365 ; 143.052 ; 358.768 ; 1.229.586 
1941;7;Connecticut; 51.521 ; 65.812 ; 176.577 ; 282.887 ; 765.915 ; 2.610.711 
